"type","positie","resumptiepatroon","subj_sub","subj_main","verb_sub","verb_main","vframe_main","vframe_sub","tense_sub","tense_main","function","middenveld_1","ben_sub","word_sub","heb_sub","kan_sub","mag_sub","moet_sub","wil_sub","ga_sub","zal_sub","blijf_sub","kom_sub","laat_sub","word_main","kan_main","zal_main","ben_main","heb_main","ga_main","wil_main","blijf_main","moet_main","mag_main","_main","kom_main","hoef_main","laat_main","zin","remarks"
"v1-lex","P1","NI","men","een nieuwe camera","ben","kost","transitive","copula_np","verl","tgw","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Was men twintig jaar geleden nog duizenden guldens of Belgische franken kwijt aan filmapparatuur , een nieuwe camera kost tegenwoordig enkele honderden euro's",
"v1-lex","P1","NI","men","men","ben","zie_in","intransitive","intransitive","verl","verl","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Was men voor de machtswisseling nog fel tegen de aanleg van snelwegen , plotseling zag men de propagandistische waarde in van de snelweg als object om de werkloosheid te bestrijden en om de nationale verbondenheid te vergroten , alsmede om de wereld de "" zegeningen "" van het Derde Rijk te kunnen tonen",
"v1-lex","P1","NI","New York","Mesdag","ben","ben","ld_pp","so_copula","verl","verl","contrastief","subj",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Was New York hem een paar jaar eerder nog gunstig gezind geweest , begin 1985 was Mesdag slechts n van de vele acteurs die hoopten op een doorbraak",
"v1-lex","P1","NI","Omega","het succes","ben","blijf","pc_pp(met)","copula","verl","verl","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Was Omega achter het IJzeren Gordijn n van de meest succesvolle bands , in het Westen bleef het succes beperkt",
"v1-lex","P1","NI","paling","de vis mede door de schaarste","ben","word","refl_pc_pp(van)","copula","verl","tgw","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Was paling vroeger een volksvoedsel , nu is de vis mede door de schaarste een kostbare delicatesse geworden",
"v1-lex","P1","NI","reconstructie in eerste instantie","het","ben","word","ninv(transitive_part_transitive(op))","intransitive","verl","tgw","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Was reconstructie in eerste instantie bedoeld voor de intensieve veehouderij , uiteindelijk is het een allesomvattend plan geworden om het buitengebied opnieuw in te richten",
"v1-lex","P1","NI","Royal Bed Bouncer","dat","ben","ben","ninv(np_ld_transitive_part_np_ld_transitive(binnen))","copula","verl","tgw","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Was Royal Bed Bouncer een album met vrij eenvoudige liedjes , dat is bij dit album anders",
"v1-lex","P1","NI","thee","rijkelijk groene thee","ben","drink","copula","copula","verl","tgw","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Was thee voorheen verboden , nu mag rijkelijk groene thee worden gedronken",
"v1-lex","P1","NI","het munthuis","rijksbouwmeester C.H. Peters","ben","ontwerp","transitive","copula","verl","verl","contrastief","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Was tot circa 1910 het munthuis gevestigd aan de Oudegracht , rond die tijd ontwierp rijksbouwmeester C.H. Peters een nieuw gebouw aan de Leidseweg",
"v1-lex","P1","NI","Van der Made","hij","ben","word","transitive","intransitive","verl","verl","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Was Van der Made in zijn studententijd voornamelijk cultureel genteresseerd , in de tweede helft van de jaren dertig werd hij geleidelijk politiek actief",
"v1-lex","P1","NI","de held van Serious Request","hij","ben","trakteer","transitive_ndev","intransitive","verl","verl","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Was van Loon in 2008 nog de held van Serious Request , in 2009 Groningen , werd hij door Giel Beelen getrakteerd op sneeuw/ijsballen",
"v1-lex","P1","NI","het kolonialisme","culturele en raciale motieven","ben","kom","transitive","copula","verl","verl","contrastief","adjunct",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Was vanaf de 16e eeuw het kolonialisme vooral economisch en godsdienstig gemotiveerd geweest , in de 19e eeuw kwamen daar culturele en raciale motieven bij",
"v1-lex","P1","NI","het Domplein met naastgelegen wijk","een zuidelijke  niet onbelangrijke  handelsnederzetting","ben","neem_mee","copula","copula","verl","verl","contrastief","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Was vanouds het Domplein met naastgelegen wijk het centrum van Utrecht , bij het afbakenen van het stadsgebied in 1122 werd waarschijnlijk een zuidelijke , niet onbelangrijke , handelsnederzetting hier meegenomen",
"v1-lex","P1","NI","kunst","De Stuers","ben","zie","copula","copula","verl","verl","contrastief","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Was volgens de liberale minister kunst geen overheidszaak , De Stuers zag de kunst als mogelijkheid om het volk op te voeden",
"v1-lex","P1","NI","het toneel","het omgekeerde","ben","ontsta","ninv(np_pc_pp(met)_part_np_pc_pp(aan_met))","copula","verl","verl","contrastief","adjunct",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Was voor de oorlog het toneel nog het domein geweest van commercile gezelschappen zonder overheidssubsidie , na de oorlog ontstond het omgekeerde",
"v1-lex","P1","NI","de sociografie","het","ben","ben","copula","copula","verl","verl","contrastief","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Was voor Steinmetz de sociografie nog een geografische wetenschap , voor Ter Veen was het een sociale wetenschap",
"v1-lex","P1","NI","muziek","het orkest","ben","besta","transitive","copula","verl","tgw","contrastief","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Was vroeger muziek een ' mannenzaak ' , tegenwoordig bestaat het orkest uit evenveel mannen als vrouwen",
"v1-lex","P1","NI","Yoda","hij","ben","breng","part_refl_ld_pp(uit)","intransitive","verl","verl","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Was Yoda aanvankelijk , in de episodes V , VI en I , een pop , in de twee meest recente episodes , II en III , werd hij middels computeranimatie tot leven gebracht",
"v1-lex","P1","NI","ze","dat hij in 1571 hertrouwde met Suzanna de Crits  dochter van de Antwerpse schilder Jan de Crits en behorende tot de protestantse gemeenschap in Londen","overlijd","ben","sbar","intransitive","verl","tgw","contrastief","subj",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Was ze al overleden of trok Gerards het zich niet aan , feit is dat hij in 1571 hertrouwde met Suzanna de Crits , dochter van de Antwerpse schilder Jan de Crits en behorende tot de protestantse gemeenschap in Londen",
"v1-lex","P1","NI","zijn 2e pianoconcert","het 3e pianoconcert  amper twee jaar later gecomponeerd","ben","klink","transitive","copula","verl","tgw","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Was zijn 2e pianoconcert nog onderhevig aan de grillen van zijn jeugd , het 3e pianoconcert , amper twee jaar later gecomponeerd , klinkt volwassener",
"v1-lex","P1","NI","zijn eerdere werk","zijn latere werk","ben","bezit","transitive","copula","verl","verl","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Was zijn eerdere werk vaak verwant aan dat van Breitner , zijn latere werk bezat steeds meer een eigen karakter",
"v1-lex","P1","NI","zijn stijl in het begin","hij","ben","verander","pred_np","copula","verl","verl","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Was zijn stijl in het begin nog neoclassissisme , vanaf de jaren vijftig veranderde hij zijn stijl in atonale muziek , onder invloed van onder meer Karlheinz Stockhausen , Pierre Boulez een Luigi Nono",
"v1-lex","P1","NI","zijn voorganger Tak van Poortvliet","Van Houten","ben","breng","ninv(ld_pp_part_ld_pp(op))","intransitive","verl","verl","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Was zijn voorganger Tak van Poortvliet gestruikeld over de kiesrecht-kwestie , Van Houten bracht in 1896 een nieuwe kieswet tot stand die stemrecht verleende aan de helft van de mannelijke volwassenen ( boven 25 jaar",
"v1-lex","P1","NI","Ajax","de club","word","eindig","ninv(transitive_part_transitive(op))","copula","verl","verl","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Werd Ajax in 61 en 63 nog tweede , in 62 en 64 eindigde de club nog slechts als vierde respectievelijk vijfde",
"v1-lex","P1","NI","de club bij de competitiestart","dit","word","vergeet","sbar","copula","verl","verl","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Werd de club bij de competitiestart nog getipt als een van de kanshebbers voor de landstitel , halverwege het seizoen kon dit al worden vergeten",
"v1-lex","P1","NI","de eerste","de VISA-beker","verlies","verover","pc_pp(om)","transitive","verl","verl","contrastief","subj",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Werd de eerste in 1971 nog verloren , de tweede keer werd de VISA-beker veroverd",
"v1-lex","P1","NI","de hervormde gemeente","een eigen predikant","bedien","kom","intransitive","transitive","verl","verl","contrastief","subj",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Werd de hervormde gemeente vooreerst door de dominee van Capelle bediend , in 1618 kwam er een eigen predikant",
"v1-lex","P1","NI","de oplage van het dagblad","dat","schat","stijg","ld_pp","transitive","verl","verl","contrastief","subj",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Werd de oplage van het dagblad in de eerste helft van 2005 geschat op 50.000 exemplaren , in 2007 was dat al gestegen tot bijna 91.000",
"v1-lex","P1","NI","deze zendtijd","men","vul_op","speel","copula_sbar","ninv(np_pc_pp(met)_part_np_pc_pp(op_met))","verl","verl","contrastief","subj",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Werd deze zendtijd bij de meeste andere omroepen opgevuld met het meestal uitzenden van een speelfilm , bij de VARA speelde men met het idee een echte nachtshow uit te zenden",
"v1-lex","P1","NI","instantie","het christendom","word","onderscheid","transitive","so_nonp_copula","verl","verl","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Werd door buitenstaanders het christendom in eerste instantie nog slechts beschouwd als een sekte van het jodendom , waarvan de aanhangers ' van de weg ' werden genoemd , reeds spoedig ging het christendom zich steeds meer van het jodendom waaruit het was voortgekomen onderscheiden",
"v1-lex","P1","NI","schaal","men","word","wek_op","ld_pp","so_nonp_copula","verl","verl","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Werd elektrische energie in eerste instantie nog op beperkte schaal opgewekt met behulp van accu's , door de uitvinding van de dynamo kon men elektriciteit in grote hoeveelheden opwekken",
"v1-lex","P1","NI","enkele","zon 500 ton methylbromide","word","breng_binnen","cleft","copula","verl","tgw","contrastief","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Werd er enkele jaren geleden nauwelijks gegast bij de containerimport , nu wordt er per jaar zo'n 500 ton methylbromide vanuit het buitenland per container de Nederlandse havens binnengebracht",
"v1-lex","P1","NI","30 miljoen liter","de verwachting voor 2007","verkoop","ben","copula","transitive","verl","verl","contrastief","adjunct",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Werd er in 2002 nog 30 miljoen liter verkocht , de verwachting voor 2007 was 8 miljoen liter",
"v1-lex","P1","NI","n lied geschreven dat door vijf verschillende artiesten werd vertolkt","vijf nummers geschreven die door n artiestengroep  namelijk de 3JS werden vertolkt","schrijf","schrijf","copula","transitive","verl","verl","contrastief","adjunct",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"werd er in 2010 n lied geschreven dat door vijf verschillende artiesten werd vertolkt , nu waren er vijf nummers geschreven die door n artiestengroep , namelijk de 3JS werden vertolkt",
"v1-lex","P1","NI","het eerste album","de zangeres","ontvang","behaal","copula","transitive","verl","verl","contrastief","subj",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Werd het eerste album door critici nog koeltjes ontvangen , met het nieuwe album behaalde de zangeres goede recensies",
"v1-lex","P1","NI","het festival","de puntentelling","open","doe","ap_copula","transitive","verl","verl","contrastief","subj",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Werd het festival geopend door twee presentatoren , de puntentelling werd door Johnson in haar eentje gedaan",
"v1-lex","P1","NI","het gas","het gebruik van flessengas voor ruimteverwarming en warmwaterbereiding","word","propageer","copula","copula","verl","verl","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Werd het gas oorspronkelijk vooral gebruikt om te koken , sinds de jaren '50 van de 20e eeuw werd in Frankrijk ook het gebruik van flessengas voor ruimteverwarming en warmwaterbereiding gepropageerd",
"v1-lex","P1","NI","het woord","het meer","gebruik","word","transitive","np_pc_pp(voor)","verl","tgw","contrastief","subj",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Werd het woord aanvankelijk gebruikt voor een net iets groter feestje dan een verjaardag bij iemand thuis , langzamerhand is het meer algemeen voor feest geworden",
"v1-lex","P1","NI","Strawbs","dat","reken","ben","intransitive","np_ld_pp","verl","tgw","contrastief","adjunct",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Werd in die tijd Strawbs gerekend tot de progressieve rock , dat is hier niet het geval",
"v1-lex","P1","NI","India","het","reken","duid_aan","copula","np_ld_pp","verl","tgw","contrastief","subj",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Werd India oorspronkelijk ook tot het Midden-Oosten gerekend , tegenwoordig wordt het veelal aangeduid met het Subcontinent",
"v1-lex","P1","NI","Maximiliaan in de ene rede","Maximiliaan","beschrijf","ben","copula","als_pred_np","verl","tgw","contrastief","subj",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Werd Maximiliaan in de ene rede beschreven als de dappere en triomfantelijke held , in de rede ter ere van Wladislaus II is Maximiliaan niets meer dan een laffe misdadiger",
"v1-lex","P1","NI","de nadruk","de directe confrontatie","word","zoek","np_vp_obj1","copula","verl","tgw","contrastief","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Werd voor de oorlog de nadruk gelegd op theorievorming , het uitgeven van boeken en brochures en benvloeding van arbeiders door middel van pamfletten en oproepen tot staken bij oorlogsdreiging ( ook door de jongeren van die tijd zoals de JVA ) , nu wordt de directe confrontatie gezocht met de politieke leiding en het leger",
"v1-lex","P1","NI","een beroep","het gebied","doe","strek_uit","transitive","transitive_ndev","verl","tgw","contrastief","adjunct",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Werd vroeger een beroep gedaan op het technische kunnen van de revalidatietechnicus tegenwoordig strekt het gebied zich steeds meer uit in de breedte",
"v1-lex","P1","NI","een golfbaan","men","zie","besef","sbar","als_pred_np","verl","tgw","contrastief","adjunct",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Werd vroeger een golfbaan gezien als een groot gebied waar enkele rijke mensen golf speelden , tegenwoordig beseft men steeds meer dat het gaat om een groot natuurgebied , dat in ecologisch opzicht goed onderhouden moet worden en waar veel mensen ( en dieren ) plezier van hebben",
"v1-lex","P1","NI","een kaart","steeds meer datasets","maak","vorm","ninv(transitive_part_transitive(samen))","transitive","verl","tgw","contrastief","adjunct",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Werd vroeger zonder meer een kaart gemaakt met een vaststaand aantal objecten , tegenwoordig zullen steeds meer datasets tezamen een GIS-kaart op een beeldscherm vormen",
"v1-lex","P1","NI","ze","Galiart","word","verover","transitive_ndev","copula","verl","verl","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Werd ze bij de Nederlandse indoorkampioenschappen met 3,75 nog derde , bij de buitenkampioenschappen veroverde Galiart voor de eerste maal de seniorentitel met een sprong over 4,10 , haar beste jaarprestatie",
"v1-lex","P1","NI","ze","ze","word","kroon","np_pc_pp(van)","copula","verl","verl","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Werd ze in 2007 nog tweede op het NK op de 5000 m in Amsterdam , in 2008 kon ze zich kronen als Nederlands kampioene",
"v1-lex","P1","NI","ze","ze","word","klim_op","nonp_copula","copula","verl","verl","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Werd ze op het WK dat jaar op deze afstand nog negentiende , twee jaar later tijdens de wereldkampioenschappen in Edmonton was ze al opgeklommen naar de tiende plaats",
"v1-lex","P1","NI","12 psalmen en de Lofzang van Maria","17 psalmen en de Lofzang van Maria","word","neem_op","ninv(ld_pp_part_ld_pp(op))","copula","verl","tgw","contrastief","adjunct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Werden aanvankelijk 12 psalmen en de Lofzang van Maria uitgegeven , reeds vanaf de 3-de druk in 1958 zijn 17 psalmen en de Lofzang van Maria opgenomen",
"v1-lex","P1","NI","zijn strijkkwartetten","Sjostakovitsj","behandel","toon","copula","als_pred_np","verl","verl","contrastief","adjunct",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Werden aanvankelijk zijn strijkkwartetten door de kritieken nog als ' ondergeschoven kindje ' behandeld , met zijn "" 8e strijkkwartet "" toonde Sjostakovitsj dat hij ook op dat terrein wezenlijke dingen te zeggen had",
"v1-lex","P1","NI","nieuwe indelingen of een nieuwe sociale omgeving","het","probeer_uit","ga","ninv(np_ld_pp(naar)_part_np_ld_pp(toe_naar))","ninv(transitive_part_transitive(uit))","verl","verl","contrastief","adjunct",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Werden bij andere experimenten nieuwe indelingen of een nieuwe sociale omgeving uitgeprobeerd , hier ging het vooral om de vorm van de woningen , zoals ook bij de kubuswoningen in Helmond en elders het geval is",
"v1-lex","P1","NI","de gasten","het programma","word","verschuif","intransitive","copula","verl","tgw","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Werden de gasten in het begin nog apart door Knevel genterviewd , geleidelijk is het programma in de richting van een meer gezamenlijk optrekken van de gasten verschoven , waarbij Knevel als aangever en leider van het debat fungeerde",
"v1-lex","P1","NI","de meeste","Tanganyika","word","blijf","fixed([[in_de_wacht]_acc]_norm_passive)","copula","verl","verl","contrastief","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Werden de meeste Duitse kolonin in Afrika en Azi reeds in 1914 en 1915 door de Entente veroverd , Tanganyika bleef tot het einde van de oorlog in Duitse handen",
"v1-lex","P1","NI","de regenten van onderaf","dat door de Nederlandse opstand tegen Spanje ook vrijwel iedere teugel van bovenaf kwam te vervallen","houd","ben","copula","fixed([[in_toom]_acc]_norm_passive)","verl","tgw","contrastief","subj",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Werden de regenten van onderaf vrijwel niet in toom gehouden , opmerkelijk is dat door de Nederlandse opstand tegen Spanje ook vrijwel iedere teugel van bovenaf kwam te vervallen",
"v1-lex","P1","NI","nieuws en talkshows","de programmering","zend_uit","verbreed","meas","ninv(transitive_part_transitive(uit))","verl","tgw","contrastief","adjunct",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Werden er tot dan toe alleen nieuws en talkshows met betrekking tot Wenen uitgezonden , nu is de programmering verbreed met films en Oostenrijks nieuws in de avonduren",
